NinjaScript File,Error,Code,Line,Column,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,331,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime' and 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime',CS0229,332,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.HardQuantity' and 'CG_MNQ_DeployShell_v1_11.HardQuantity',CS0229,333,28,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryName' and 'CG_MNQ_DeployShell_v1_11.activeEntryName',CS0229,333,42,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.sessionTradeCount' and 'CG_MNQ_DeployShell_v1_11.sessionTradeCount',CS0229,334,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,335,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.SignalMode' and 'CG_MNQ_DeployShell_v1_11.SignalMode',CS0229,341,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.SignalMode' and 'CG_MNQ_DeployShell_v1_11.SignalMode',CS0229,344,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetMinuteMomentumTicks()' and 'CG_MNQ_DeployShell_v1_11.GetMinuteMomentumTicks()',CS0121,345,24,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks' and 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks',CS0229,345,52,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks' and 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks',CS0229,349,40,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.BreakoutBufferTicks' and 'CG_MNQ_DeployShell_v1_11.BreakoutBufferTicks',CS0229,353,44,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MnqTickSize' and 'CG_MNQ_DeployShell_v1_11.MnqTickSize',CS0229,353,66,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetMinuteMomentumTicks()' and 'CG_MNQ_DeployShell_v1_11.GetMinuteMomentumTicks()',CS0121,354,20,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks' and 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks',CS0229,354,48,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.SignalMode' and 'CG_MNQ_DeployShell_v1_11.SignalMode',CS0229,359,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.SignalMode' and 'CG_MNQ_DeployShell_v1_11.SignalMode',CS0229,362,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetMinuteMomentumTicks()' and 'CG_MNQ_DeployShell_v1_11.GetMinuteMomentumTicks()',CS0121,363,24,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks' and 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks',CS0229,363,53,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks' and 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks',CS0229,367,40,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.BreakoutBufferTicks' and 'CG_MNQ_DeployShell_v1_11.BreakoutBufferTicks',CS0229,371,43,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MnqTickSize' and 'CG_MNQ_DeployShell_v1_11.MnqTickSize',CS0229,371,65,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetMinuteMomentumTicks()' and 'CG_MNQ_DeployShell_v1_11.GetMinuteMomentumTicks()',CS0121,372,20,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks' and 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks',CS0229,372,49,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes' and 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes',CS0229,377,34,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes' and 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes',CS0229,380,46,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MnqTickSize' and 'CG_MNQ_DeployShell_v1_11.MnqTickSize',CS0229,380,74,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowOpenLong' and 'CG_MNQ_DeployShell_v1_11.AllowOpenLong',CS0229,402,51,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowMorningLong' and 'CG_MNQ_DeployShell_v1_11.AllowMorningLong',CS0229,403,54,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowAfternoonTrades' and 'CG_MNQ_DeployShell_v1_11.AllowAfternoonTrades',CS0229,404,56,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowMorningShort' and 'CG_MNQ_DeployShell_v1_11.AllowMorningShort',CS0229,410,54,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowMiddayShort' and 'CG_MNQ_DeployShell_v1_11.AllowMiddayShort',CS0229,411,53,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowAfternoonTrades' and 'CG_MNQ_DeployShell_v1_11.AllowAfternoonTrades',CS0229,412,56,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowPowerShort' and 'CG_MNQ_DeployShell_v1_11.AllowPowerShort',CS0229,413,52,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.currentSessionDate' and 'CG_MNQ_DeployShell_v1_11.currentSessionDate',CS0229,419,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.currentSessionDate' and 'CG_MNQ_DeployShell_v1_11.currentSessionDate',CS0229,422,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.sessionStartCumProfit' and 'CG_MNQ_DeployShell_v1_11.sessionStartCumProfit',CS0229,423,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.sessionTradeCount' and 'CG_MNQ_DeployShell_v1_11.sessionTradeCount',CS0229,424,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.dailyLocked' and 'CG_MNQ_DeployShell_v1_11.dailyLocked',CS0229,425,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,426,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryOrder' and 'CG_MNQ_DeployShell_v1_11.activeEntryOrder',CS0229,427,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryName' and 'CG_MNQ_DeployShell_v1_11.activeEntryName',CS0229,428,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime' and 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime',CS0229,429,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,430,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MnqTickSize' and 'CG_MNQ_DeployShell_v1_11.MnqTickSize',CS0229,453,34,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryOrder' and 'CG_MNQ_DeployShell_v1_11.activeEntryOrder',CS0229,464,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,467,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,468,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,473,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryOrder' and 'CG_MNQ_DeployShell_v1_11.activeEntryOrder',CS0229,474,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryName' and 'CG_MNQ_DeployShell_v1_11.activeEntryName',CS0229,475,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,476,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime' and 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime',CS0229,477,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,489,13,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryOrder' and 'CG_MNQ_DeployShell_v1_11.activeEntryOrder',CS0229,494,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryName' and 'CG_MNQ_DeployShell_v1_11.activeEntryName',CS0229,495,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,496,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime' and 'CG_MNQ_DeployShell_v1_11.lastFlatOrEntryResetTime',CS0229,497,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.WriteTelemetry' and 'CG_MNQ_DeployShell_v1_11.WriteTelemetry',CS0229,503,18,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.telemetryHeaderWritten' and 'CG_MNQ_DeployShell_v1_11.telemetryHeaderWritten',CS0229,503,36,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath' and 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath',CS0229,508,52,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath' and 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath',CS0229,512,34,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath' and 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath',CS0229,514,40,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.telemetryHeaderWritten' and 'CG_MNQ_DeployShell_v1_11.telemetryHeaderWritten',CS0229,518,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.WriteTelemetry' and 'CG_MNQ_DeployShell_v1_11.WriteTelemetry',CS0229,528,18,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.WriteTelemetryHeader()' and 'CG_MNQ_DeployShell_v1_11.WriteTelemetryHeader()',CS0121,533,17,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetCurrentBidSafe()' and 'CG_MNQ_DeployShell_v1_11.GetCurrentBidSafe()',CS0121,534,30,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetCurrentAskSafe()' and 'CG_MNQ_DeployShell_v1_11.GetCurrentAskSafe()',CS0121,535,30,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetSpreadTicks(double double)' and 'CG_MNQ_DeployShell_v1_11.GetSpreadTicks(double double)',CS0121,536,38,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.EscapeCsv(string)' and 'CG_MNQ_DeployShell_v1_11.EscapeCsv(string)',CS0121,541,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.EscapeCsv(string)' and 'CG_MNQ_DeployShell_v1_11.EscapeCsv(string)',CS0121,542,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.sessionTradeCount' and 'CG_MNQ_DeployShell_v1_11.sessionTradeCount',CS0229,547,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.dailyLocked' and 'CG_MNQ_DeployShell_v1_11.dailyLocked',CS0229,548,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,549,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,549,68,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.EscapeCsv(string)' and 'CG_MNQ_DeployShell_v1_11.EscapeCsv(string)',CS0121,550,21,
20260509_121548_CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath' and 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath',CS0229,552,36,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.SignalMode' and 'CG_MNQ_DeployShell_v1_11.SignalMode',CS0229,185,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks' and 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks',CS0229,186,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.BreakoutBufferTicks' and 'CG_MNQ_DeployShell_v1_11.BreakoutBufferTicks',CS0229,187,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes' and 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes',CS0229,188,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks' and 'CG_MNQ_DeployShell_v1_11.MinMomentumTicks',CS0229,189,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.CooldownSeconds' and 'CG_MNQ_DeployShell_v1_11.CooldownSeconds',CS0229,190,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TargetTicks' and 'CG_MNQ_DeployShell_v1_11.TargetTicks',CS0229,192,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.StopTicks' and 'CG_MNQ_DeployShell_v1_11.StopTicks',CS0229,193,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxHoldSeconds' and 'CG_MNQ_DeployShell_v1_11.MaxHoldSeconds',CS0229,194,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxEntrySpreadTicks' and 'CG_MNQ_DeployShell_v1_11.MaxEntrySpreadTicks',CS0229,195,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxRuntimeSpreadTicks' and 'CG_MNQ_DeployShell_v1_11.MaxRuntimeSpreadTicks',CS0229,196,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.RequireRth' and 'CG_MNQ_DeployShell_v1_11.RequireRth',CS0229,198,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowOpenLong' and 'CG_MNQ_DeployShell_v1_11.AllowOpenLong',CS0229,199,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowMorningLong' and 'CG_MNQ_DeployShell_v1_11.AllowMorningLong',CS0229,200,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowMorningShort' and 'CG_MNQ_DeployShell_v1_11.AllowMorningShort',CS0229,201,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowMiddayShort' and 'CG_MNQ_DeployShell_v1_11.AllowMiddayShort',CS0229,202,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowPowerShort' and 'CG_MNQ_DeployShell_v1_11.AllowPowerShort',CS0229,203,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.AllowAfternoonTrades' and 'CG_MNQ_DeployShell_v1_11.AllowAfternoonTrades',CS0229,204,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxTradesPerDay' and 'CG_MNQ_DeployShell_v1_11.MaxTradesPerDay',CS0229,206,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.DailyLossLockUsd' and 'CG_MNQ_DeployShell_v1_11.DailyLossLockUsd',CS0229,207,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.EnableDailyLossLock' and 'CG_MNQ_DeployShell_v1_11.EnableDailyLossLock',CS0229,208,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.WriteTelemetry' and 'CG_MNQ_DeployShell_v1_11.WriteTelemetry',CS0229,210,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath' and 'CG_MNQ_DeployShell_v1_11.TelemetryCsvPath',CS0229,212,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TargetTicks' and 'CG_MNQ_DeployShell_v1_11.TargetTicks',CS0229,219,71,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.StopTicks' and 'CG_MNQ_DeployShell_v1_11.StopTicks',CS0229,220,67,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.TargetTicks' and 'CG_MNQ_DeployShell_v1_11.TargetTicks',CS0229,221,72,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.StopTicks' and 'CG_MNQ_DeployShell_v1_11.StopTicks',CS0229,222,68,
CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.WriteTelemetryHeader()' and 'CG_MNQ_DeployShell_v1_11.WriteTelemetryHeader()',CS0121,226,17,
CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,227,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks' and 'CG_MNQ_DeployShell_v1_11.BreakoutLookbackTicks',CS0229,236,43,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes' and 'CG_MNQ_DeployShell_v1_11.MomentumLookbackMinutes',CS0229,239,34,
CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.ResetSessionIfNeeded(DateTime)' and 'CG_MNQ_DeployShell_v1_11.ResetSessionIfNeeded(DateTime)',CS0121,243,13,
CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetCurrentBidSafe()' and 'CG_MNQ_DeployShell_v1_11.GetCurrentBidSafe()',CS0121,245,26,
CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetCurrentAskSafe()' and 'CG_MNQ_DeployShell_v1_11.GetCurrentAskSafe()',CS0121,246,26,
CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.GetSpreadTicks(double double)' and 'CG_MNQ_DeployShell_v1_11.GetSpreadTicks(double double)',CS0121,247,34,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.HardQuantity' and 'CG_MNQ_DeployShell_v1_11.HardQuantity',CS0229,249,37,
CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,251,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.EnableDailyLossLock' and 'CG_MNQ_DeployShell_v1_11.EnableDailyLossLock',CS0229,259,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.dailyLocked' and 'CG_MNQ_DeployShell_v1_11.dailyLocked',CS0229,259,41,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.sessionStartCumProfit' and 'CG_MNQ_DeployShell_v1_11.sessionStartCumProfit',CS0229,261,107,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.DailyLossLockUsd' and 'CG_MNQ_DeployShell_v1_11.DailyLossLockUsd',CS0229,262,48,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.dailyLocked' and 'CG_MNQ_DeployShell_v1_11.dailyLocked',CS0229,264,21,
CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,265,21,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxRuntimeSpreadTicks' and 'CG_MNQ_DeployShell_v1_11.MaxRuntimeSpreadTicks',CS0229,274,81,
CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,280,17,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,284,67,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.activeEntryTime' and 'CG_MNQ_DeployShell_v1_11.activeEntryTime',CS0229,286,28,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.MaxHoldSeconds' and 'CG_MNQ_DeployShell_v1_11.MaxHoldSeconds',CS0229,286,61,
CG_MNQ_DeployShell_v1_11.cs,The call is ambiguous between the following methods or properties: 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)' and 'CG_MNQ_DeployShell_v1_11.LogTelemetry(string DateTime string string)',CS0121,292,21,
CG_MNQ_DeployShell_v1_11.cs,Ambiguity between 'CG_MNQ_DeployShell_v1_11.dailyLocked' and 'CG_MNQ_DeployShell_v1_11.dailyLocked',CS0229,297,17,
