trade_date,entry_time,entry_et,side,entry_price,target_price,stop_price,execution_type,effective_fill_time,total_event_size,event_count_delta,slippage_ticks_rt,outcome,exit_time,net_pnl_usd,or_high,or_low,or_location,time_zone,running_daily_pnl,consecutive_losses,v5_running_daily_pnl,v5_running_daily_peak,v5_drawdown_from_peak
2025-09-30,2025-09-30 18:14:31.300,2025-09-30 14:14:31.300,SHORT,24807.75,24797.75,24812.75,LIMIT,2025-09-30 18:14:31.600,150,-10,2,TARGET,1970-01-01 00:00:00.000,189.3,24763.0,24763.0,ABOVE_OR,NORMAL,2076.2,0,2200.4000000000005,2243.1000000000004,-42.69999999999982
2025-09-30,2025-09-30 18:18:58.800,2025-09-30 14:18:58.800,SHORT,24805.75,24795.75,24810.75,LIMIT,2025-09-30 18:19:01.300,80,-43,2,TARGET,1970-01-01 00:00:00.000,189.3,24763.0,24763.0,ABOVE_OR,NORMAL,2265.4999999999995,0,2389.7000000000007,2389.7000000000007,0.0
2025-09-30,2025-09-30 18:22:55.200,2025-09-30 14:22:55.200,LONG,24815.5,24825.5,24810.5,LIMIT,2025-09-30 18:22:56.100,87,-2,2,STOP,1970-01-01 00:00:00.000,-110.7,24763.0,24763.0,ABOVE_OR,NORMAL,2154.8,1,2279.000000000001,2389.7000000000007,-110.69999999999982
2025-09-30,2025-09-30 18:29:40.700,2025-09-30 14:29:40.700,SHORT,24827.5,24817.5,24832.5,LIMIT,2025-09-30 18:29:43.400,156,-2,2,STOP,2025-09-30 18:32:49.800,-110.7,24763.0,24763.0,ABOVE_OR,NORMAL,2044.1,2,2168.300000000001,2389.7000000000007,-221.39999999999964
2025-09-30,2025-09-30 18:32:58.600,2025-09-30 14:32:58.600,SHORT,24828.0,24818.0,24833.0,LIMIT,2025-09-30 18:33:01.800,156,-10,2,TARGET,2025-09-30 18:33:53.300,189.3,24763.0,24763.0,ABOVE_OR,NORMAL,2233.4,0,2357.6000000000013,2389.7000000000007,-32.099999999999454
2025-09-30,2025-09-30 18:39:53.600,2025-09-30 14:39:53.600,LONG,24827.25,24837.25,24822.25,MARKET,2025-09-30 18:39:54.600,115,2,4,STOP,1970-01-01 00:00:00.000,-120.7,24763.0,24763.0,ABOVE_OR,NORMAL,2112.7,1,2236.900000000001,2389.7000000000007,-152.79999999999927
2025-09-30,2025-09-30 18:41:31.200,2025-09-30 14:41:31.200,LONG,24829.0,24839.0,24824.0,MARKET,2025-09-30 18:41:32.200,124,9,4,STOP,1970-01-01 00:00:00.000,-120.7,24763.0,24763.0,ABOVE_OR,NORMAL,1992.0,2,2116.2000000000016,2389.7000000000007,-273.4999999999991
2025-09-30,2025-09-30 18:44:21.700,2025-09-30 14:44:21.700,SHORT,24837.25,24827.25,24842.25,LIMIT,2025-09-30 18:44:22.200,108,-3,2,TARGET,1970-01-01 00:00:00.000,189.3,24763.0,24763.0,ABOVE_OR,NORMAL,2181.3,0,2305.500000000002,2389.7000000000007,-84.19999999999891
2025-09-30,2025-09-30 18:44:45.100,2025-09-30 14:44:45.100,SHORT,24839.5,24829.5,24844.5,LIMIT,2025-09-30 18:44:46.600,70,-1,2,TARGET,1970-01-01 00:00:00.000,189.3,24763.0,24763.0,ABOVE_OR,NORMAL,2370.6,0,2494.800000000002,2494.800000000002,0.0
2025-09-30,2025-09-30 18:46:24.700,2025-09-30 14:46:24.700,SHORT,24835.0,24825.0,24840.0,LIMIT,2025-09-30 18:46:25.000,121,2,2,TARGET,1970-01-01 00:00:00.000,189.3,24763.0,24763.0,ABOVE_OR,NORMAL,2559.9,0,2684.100000000002,2684.100000000002,0.0
2025-09-30,2025-09-30 18:52:02.100,2025-09-30 14:52:02.100,SHORT,24844.5,24834.5,24849.5,MARKET,2025-09-30 18:52:03.100,134,12,4,STOP,2025-09-30 18:53:41.000,-120.7,24763.0,24763.0,ABOVE_OR,NORMAL,2439.2000000000003,1,2563.4000000000024,2684.100000000002,-120.69999999999982
2025-09-30,2025-09-30 19:14:33.700,2025-09-30 15:14:33.700,LONG,24830.0,24840.0,24825.0,LIMIT,2025-09-30 19:14:33.900,88,1,2,STOP,2025-09-30 19:15:34.900,-110.7,24763.0,24763.0,ABOVE_OR,NORMAL,2328.5000000000005,2,2452.7000000000025,2684.100000000002,-231.39999999999964
2025-09-30,2025-09-30 19:17:03.700,2025-09-30 15:17:03.700,LONG,24827.25,24837.25,24822.25,LIMIT,2025-09-30 19:17:03.900,157,-1,2,STOP,1970-01-01 00:00:00.000,-110.7,24763.0,24763.0,ABOVE_OR,NORMAL,2217.8000000000006,3,2342.0000000000027,2684.100000000002,-342.09999999999945
2025-09-30,2025-09-30 19:19:27.900,2025-09-30 15:19:27.900,SHORT,24833.5,24823.5,24838.5,MARKET,2025-09-30 19:19:28.900,159,-2,4,TARGET,1970-01-01 00:00:00.000,179.3,24763.0,24763.0,ABOVE_OR,NORMAL,2281.400000000001,0,2521.300000000003,2684.100000000002,-162.79999999999927
2025-09-30,2025-09-30 19:24:27.600,2025-09-30 15:24:27.600,LONG,24850.25,24860.25,24845.25,MARKET,2025-09-30 19:24:28.600,139,8,4,STOP,1970-01-01 00:00:00.000,-120.7,24763.0,24763.0,ABOVE_OR,NORMAL,2160.700000000001,1,2400.600000000003,2684.100000000002,-283.4999999999991
2025-09-30,2025-09-30 19:24:52.700,2025-09-30 15:24:52.700,SHORT,24851.5,24841.5,24856.5,MARKET,2025-09-30 19:24:53.700,61,-3,3,TARGET,1970-01-01 00:00:00.000,184.3,24763.0,24763.0,ABOVE_OR,NORMAL,2345.0000000000014,0,2584.9000000000037,2684.100000000002,-99.19999999999892
2025-09-30,2025-09-30 19:26:06.700,2025-09-30 15:26:06.700,LONG,24857.0,24867.0,24852.0,MARKET,2025-09-30 19:26:07.700,88,23,3,STOP,1970-01-01 00:00:00.000,-115.7,24763.0,24763.0,ABOVE_OR,NORMAL,2229.300000000001,1,2469.2000000000035,2684.100000000002,-214.89999999999876
2025-09-30,2025-09-30 19:27:47.200,2025-09-30 15:27:47.200,LONG,24863.75,24873.75,24858.75,MARKET,2025-09-30 19:27:48.200,117,98,4,STOP,2025-09-30 19:28:31.900,-120.7,24763.0,24763.0,ABOVE_OR,NORMAL,2108.6000000000017,2,2348.500000000004,2684.100000000002,-335.59999999999854
2025-09-30,2025-09-30 19:29:24.400,2025-09-30 15:29:24.400,LONG,24857.75,24867.75,24852.75,MARKET,2025-09-30 19:29:25.400,114,6,4,STOP,1970-01-01 00:00:00.000,-120.7,24763.0,24763.0,ABOVE_OR,NORMAL,1987.9000000000017,3,2227.800000000004,2684.100000000002,-456.2999999999984
2025-10-02,2025-10-02 13:40:28.500,2025-10-02 09:40:28.500,LONG,25076.5,25086.5,25071.5,LIMIT,2025-10-02 13:40:30.000,91,3,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,INSIDE_OR,OPEN_15,189.3,0,189.3,189.3,0.0
2025-10-02,2025-10-02 13:59:33.200,2025-10-02 09:59:33.200,SHORT,25059.5,25049.5,25064.5,MARKET,2025-10-02 13:59:34.200,138,7,4,TARGET,2025-10-02 14:00:28.200,179.3,25094.25,25076.5,BELOW_OR,POST_OPEN,368.6,0,368.6,368.6,0.0
2025-10-02,2025-10-02 14:04:11.700,2025-10-02 10:04:11.700,LONG,25066.0,25076.0,25061.0,LIMIT,2025-10-02 14:04:16.200,61,15,2,TARGET,2025-10-02 14:05:11.300,189.3,25094.25,25076.5,BELOW_OR,POST_OPEN,557.9000000000001,0,557.9000000000001,557.9000000000001,0.0
2025-10-02,2025-10-02 14:05:52.600,2025-10-02 10:05:52.600,SHORT,25075.75,25065.75,25080.75,LIMIT,2025-10-02 14:05:55.100,164,3,2,STOP,1970-01-01 00:00:00.000,-110.7,25094.25,25076.5,BELOW_OR,POST_OPEN,447.2000000000001,1,447.2000000000001,557.9000000000001,-110.7
2025-10-02,2025-10-02 14:06:20.200,2025-10-02 10:06:20.200,SHORT,25074.75,25064.75,25079.75,LIMIT,2025-10-02 14:06:25.000,89,-41,2,TARGET,2025-10-02 14:06:46.000,189.3,25094.25,25076.5,BELOW_OR,POST_OPEN,636.5000000000001,0,636.5000000000001,636.5000000000001,0.0
2025-10-02,2025-10-02 14:08:47.000,2025-10-02 10:08:47.000,SHORT,25072.25,25062.25,25077.25,LIMIT,2025-10-02 14:08:51.200,83,-33,2,STOP,2025-10-02 14:09:06.100,-110.7,25094.25,25076.5,BELOW_OR,POST_OPEN,525.8000000000001,1,525.8000000000001,636.5000000000001,-110.70000000000005
2025-10-02,2025-10-02 14:14:44.800,2025-10-02 10:14:44.800,SHORT,25061.75,25051.75,25066.75,LIMIT,2025-10-02 14:14:46.400,179,-18,2,STOP,2025-10-02 14:15:39.000,-110.7,25094.25,25076.5,BELOW_OR,POST_OPEN,415.1000000000001,2,415.1000000000001,636.5000000000001,-221.40000000000003
2025-10-02,2025-10-02 14:20:56.200,2025-10-02 10:20:56.200,SHORT,25052.75,25042.75,25057.75,LIMIT,2025-10-02 14:20:59.100,258,-140,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,POST_OPEN,604.4000000000001,0,604.4000000000001,636.5000000000001,-32.10000000000002
2025-10-02,2025-10-02 14:22:25.000,2025-10-02 10:22:25.000,SHORT,25056.25,25046.25,25061.25,LIMIT,2025-10-02 14:22:26.800,176,3,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,POST_OPEN,793.7,0,793.7,793.7,0.0
2025-10-02,2025-10-02 14:29:59.200,2025-10-02 10:29:59.200,LONG,25076.0,25086.0,25071.0,MARKET,2025-10-02 14:30:00.200,66,1,3,TARGET,2025-10-02 14:30:33.700,184.3,25094.25,25076.5,BELOW_OR,POST_OPEN,978.0,0,978.0,978.0,0.0
2025-10-02,2025-10-02 14:32:37.900,2025-10-02 10:32:37.900,SHORT,25073.5,25063.5,25078.5,MARKET,2025-10-02 14:32:38.900,85,-17,3,TARGET,2025-10-02 14:33:43.200,184.3,25094.25,25076.5,BELOW_OR,NORMAL,1162.3,0,1162.3,1162.3,0.0
2025-10-02,2025-10-02 14:46:04.200,2025-10-02 10:46:04.200,LONG,25053.5,25063.5,25048.5,MARKET,2025-10-02 14:46:05.200,81,40,3,TARGET,1970-01-01 00:00:00.000,184.3,25094.25,25076.5,BELOW_OR,NORMAL,1346.6,0,1346.6,1346.6,0.0
2025-10-02,2025-10-02 14:48:36.600,2025-10-02 10:48:36.600,LONG,25050.0,25060.0,25045.0,LIMIT,2025-10-02 14:48:38.400,201,15,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,NORMAL,1535.9,0,1535.9,1535.9,0.0
2025-10-02,2025-10-02 14:53:50.200,2025-10-02 10:53:50.200,LONG,25035.5,25045.5,25030.5,MARKET,2025-10-02 14:53:51.200,109,19,4,TARGET,1970-01-01 00:00:00.000,179.3,25094.25,25076.5,BELOW_OR,NORMAL,1904.5,0,1904.5,1904.5,0.0
2025-10-02,2025-10-02 15:06:56.300,2025-10-02 11:06:56.300,LONG,25019.5,25029.5,25014.5,LIMIT,2025-10-02 15:06:57.000,132,-4,2,STOP,1970-01-01 00:00:00.000,-110.7,25094.25,25076.5,BELOW_OR,NORMAL,1793.7999999999995,1,1793.7999999999995,1904.5,-110.70000000000005
2025-10-02,2025-10-02 15:11:48.000,2025-10-02 11:11:48.000,SHORT,25035.25,25025.25,25040.25,MARKET,2025-10-02 15:11:49.000,179,-4,4,STOP,2025-10-02 15:11:52.600,-120.7,25094.25,25076.5,BELOW_OR,NORMAL,1673.0999999999997,2,1673.0999999999997,1904.5,-231.4000000000001
2025-10-02,2025-10-02 15:18:46.800,2025-10-02 11:18:46.800,SHORT,25032.5,25022.5,25037.5,LIMIT,2025-10-02 15:18:47.200,94,-4,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,NORMAL,1862.4,0,1862.4,1904.5,-42.100000000000136
2025-10-02,2025-10-02 15:20:34.800,2025-10-02 11:20:34.800,SHORT,25023.5,25013.5,25028.5,MARKET,2025-10-02 15:20:35.800,182,9,4,TARGET,1970-01-01 00:00:00.000,179.3,25094.25,25076.5,BELOW_OR,NORMAL,2041.7,0,2041.7,2041.7,0.0
2025-10-02,2025-10-02 15:22:41.000,2025-10-02 11:22:41.000,SHORT,25036.0,25026.0,25041.0,LIMIT,2025-10-02 15:22:41.100,139,5,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,NORMAL,2230.9999999999995,0,2230.9999999999995,2230.9999999999995,0.0
2025-10-02,2025-10-02 15:24:45.300,2025-10-02 11:24:45.300,SHORT,25050.0,25040.0,25055.0,LIMIT,2025-10-02 15:24:45.700,144,-13,2,STOP,1970-01-01 00:00:00.000,-110.7,25094.25,25076.5,BELOW_OR,NORMAL,2120.3,1,2120.3,2230.9999999999995,-110.69999999999982
2025-10-02,2025-10-02 15:25:11.500,2025-10-02 11:25:11.500,LONG,25040.5,25050.5,25035.5,LIMIT,2025-10-02 15:25:13.000,83,29,2,STOP,2025-10-02 15:26:04.800,-110.7,25094.25,25076.5,BELOW_OR,NORMAL,2009.6,2,2009.6,2230.9999999999995,-221.39999999999984
2025-10-02,2025-10-02 15:26:48.500,2025-10-02 11:26:48.500,SHORT,25041.25,25031.25,25046.25,MARKET,2025-10-02 15:26:49.500,130,-8,4,STOP,2025-10-02 15:27:14.400,-120.7,25094.25,25076.5,BELOW_OR,NORMAL,1888.9,3,1888.9,2230.9999999999995,-342.0999999999999
2025-10-02,2025-10-02 15:50:27.900,2025-10-02 11:50:27.900,SHORT,25037.75,25027.75,25042.75,MARKET,2025-10-02 15:50:28.900,61,-6,3,TARGET,1970-01-01 00:00:00.000,184.3,25094.25,25076.5,BELOW_OR,NORMAL,1846.7999999999995,0,2073.2,2230.9999999999995,-157.79999999999973
2025-10-02,2025-10-02 15:50:40.800,2025-10-02 11:50:40.800,SHORT,25042.25,25032.25,25047.25,LIMIT,2025-10-02 15:50:41.600,173,4,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,NORMAL,2036.0999999999997,0,2262.5,2262.5,0.0
2025-10-02,2025-10-02 15:51:38.500,2025-10-02 11:51:38.500,SHORT,25044.0,25034.0,25049.0,MARKET,2025-10-02 15:51:39.500,146,-3,4,TARGET,1970-01-01 00:00:00.000,179.3,25094.25,25076.5,BELOW_OR,NORMAL,2215.4,0,2441.8,2441.8,0.0
2025-10-02,2025-10-02 15:54:48.000,2025-10-02 11:54:48.000,LONG,25059.5,25069.5,25054.5,LIMIT,2025-10-02 15:54:48.800,91,1,2,STOP,1970-01-01 00:00:00.000,-110.7,25094.25,25076.5,BELOW_OR,NORMAL,2104.7,1,2331.1000000000004,2441.8,-110.69999999999982
2025-10-02,2025-10-02 16:05:10.400,2025-10-02 12:05:10.400,SHORT,25056.25,25046.25,25061.25,LIMIT,2025-10-02 16:05:10.600,92,-7,2,TARGET,2025-10-02 16:05:22.500,189.3,25094.25,25076.5,BELOW_OR,NORMAL,2294.0,0,2520.4000000000005,2520.4000000000005,0.0
2025-10-02,2025-10-02 16:11:52.400,2025-10-02 12:11:52.400,SHORT,25052.75,25042.75,25057.75,LIMIT,2025-10-02 16:11:53.100,80,-8,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,NORMAL,2483.3,0,2709.7000000000007,2709.7000000000007,0.0
2025-10-02,2025-10-02 16:12:12.400,2025-10-02 12:12:12.400,SHORT,25058.75,25048.75,25063.75,MARKET,2025-10-02 16:12:13.400,113,-2,4,STOP,2025-10-02 16:16:41.600,-120.7,25094.25,25076.5,BELOW_OR,NORMAL,2362.6000000000004,1,2589.000000000001,2709.7000000000007,-120.69999999999982
2025-10-02,2025-10-02 16:16:46.900,2025-10-02 12:16:46.900,LONG,25064.75,25074.75,25059.75,LIMIT,2025-10-02 16:16:49.800,82,9,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,NORMAL,2551.9000000000005,0,2778.300000000001,2778.300000000001,0.0
2025-10-02,2025-10-02 16:28:26.000,2025-10-02 12:28:26.000,LONG,25064.0,25074.0,25059.0,MARKET,2025-10-02 16:28:27.000,74,6,3,TARGET,1970-01-01 00:00:00.000,184.3,25094.25,25076.5,BELOW_OR,NORMAL,2620.500000000001,0,2846.900000000001,2846.900000000001,0.0
2025-10-02,2025-10-02 16:31:43.200,2025-10-02 12:31:43.200,SHORT,25063.0,25053.0,25068.0,MARKET,2025-10-02 16:31:44.200,63,-7,3,STOP,2025-10-02 16:35:52.600,-115.7,25094.25,25076.5,BELOW_OR,NORMAL,2504.800000000001,1,2731.2000000000016,2846.900000000001,-115.69999999999982
2025-10-02,2025-10-02 16:36:54.600,2025-10-02 12:36:54.600,SHORT,25061.5,25051.5,25066.5,MARKET,2025-10-02 16:36:55.600,103,-4,4,STOP,1970-01-01 00:00:00.000,-120.7,25094.25,25076.5,BELOW_OR,NORMAL,2384.1000000000013,2,2610.500000000002,2846.900000000001,-236.39999999999964
2025-10-02,2025-10-02 16:39:30.100,2025-10-02 12:39:30.100,SHORT,25063.25,25053.25,25068.25,LIMIT,2025-10-02 16:39:30.600,94,-3,2,STOP,1970-01-01 00:00:00.000,-110.7,25094.25,25076.5,BELOW_OR,NORMAL,2273.400000000001,3,2499.800000000002,2846.900000000001,-347.09999999999945
2025-10-02,2025-10-02 16:41:53.000,2025-10-02 12:41:53.000,SHORT,25042.0,25032.0,25047.0,LIMIT,2025-10-02 16:41:56.200,79,-29,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,NORMAL,2462.7000000000016,0,2689.100000000002,2846.900000000001,-157.79999999999927
2025-10-02,2025-10-02 16:45:54.900,2025-10-02 12:45:54.900,LONG,25058.0,25068.0,25053.0,MARKET,2025-10-02 16:45:55.900,55,7,3,STOP,2025-10-02 16:47:12.800,-115.7,25094.25,25076.5,BELOW_OR,NORMAL,2347.000000000002,1,2573.4000000000024,2846.900000000001,-273.4999999999991
2025-10-02,2025-10-02 16:52:44.400,2025-10-02 12:52:44.400,SHORT,25070.0,25060.0,25075.0,LIMIT,2025-10-02 16:52:44.700,86,-3,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,NORMAL,2536.300000000002,0,2762.7000000000025,2846.900000000001,-84.19999999999891
2025-10-02,2025-10-02 16:54:33.500,2025-10-02 12:54:33.500,SHORT,25077.0,25067.0,25082.0,MARKET,2025-10-02 16:54:34.500,101,-50,4,STOP,1970-01-01 00:00:00.000,-120.7,25094.25,25076.5,INSIDE_OR,NORMAL,2415.600000000002,1,2642.0000000000027,2846.900000000001,-204.89999999999876
2025-10-02,2025-10-02 16:54:45.500,2025-10-02 12:54:45.500,LONG,25076.25,25086.25,25071.25,LIMIT,2025-10-02 16:54:45.800,167,4,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,BELOW_OR,NORMAL,2604.9000000000024,0,2831.300000000003,2846.900000000001,-15.599999999998545
2025-10-02,2025-10-02 16:56:55.100,2025-10-02 12:56:55.100,SHORT,25072.0,25062.0,25077.0,LIMIT,2025-10-02 16:56:56.600,181,-6,2,STOP,2025-10-02 16:58:12.300,-110.7,25094.25,25076.5,BELOW_OR,NORMAL,2494.2000000000025,1,2720.600000000003,2846.900000000001,-126.29999999999836
2025-10-02,2025-10-02 16:58:28.700,2025-10-02 12:58:28.700,SHORT,25075.5,25065.5,25080.5,LIMIT,2025-10-02 16:58:31.400,95,-21,2,STOP,1970-01-01 00:00:00.000,-110.7,25094.25,25076.5,BELOW_OR,NORMAL,2383.5000000000027,2,2609.9000000000037,2846.900000000001,-236.99999999999815
2025-10-02,2025-10-02 17:23:08.700,2025-10-02 13:23:08.700,SHORT,25083.75,25073.75,25088.75,MARKET,2025-10-02 17:23:09.700,116,4,4,TARGET,1970-01-01 00:00:00.000,179.3,25094.25,25076.5,INSIDE_OR,NORMAL,2562.800000000003,0,2789.2000000000035,2846.900000000001,-57.699999999998
2025-10-02,2025-10-02 17:23:27.400,2025-10-02 13:23:27.400,SHORT,25083.75,25073.75,25088.75,LIMIT,2025-10-02 17:23:31.800,76,1,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,INSIDE_OR,NORMAL,2752.100000000003,0,2978.500000000004,2978.500000000004,0.0
2025-10-02,2025-10-02 17:25:38.200,2025-10-02 13:25:38.200,SHORT,25090.75,25080.75,25095.75,LIMIT,2025-10-02 17:25:38.800,99,-5,2,STOP,2025-10-02 17:28:05.300,-110.7,25094.25,25076.5,INSIDE_OR,NORMAL,2641.4000000000037,1,2867.800000000004,2978.500000000004,-110.69999999999982
2025-10-02,2025-10-02 17:32:16.100,2025-10-02 13:32:16.100,SHORT,25092.25,25082.25,25097.25,MARKET,2025-10-02 17:32:17.100,348,-3,6,TARGET,1970-01-01 00:00:00.000,169.3,25094.25,25076.5,INSIDE_OR,NORMAL,2810.7000000000035,0,3037.100000000004,3037.100000000004,0.0
2025-10-02,2025-10-02 17:34:36.700,2025-10-02 13:34:36.700,SHORT,25093.25,25083.25,25098.25,MARKET,2025-10-02 17:34:37.700,134,-5,4,TARGET,2025-10-02 17:37:12.100,179.3,25094.25,25076.5,INSIDE_OR,NORMAL,2990.000000000004,0,3216.400000000004,3216.400000000004,0.0
2025-10-02,2025-10-02 17:42:48.700,2025-10-02 13:42:48.700,SHORT,25106.75,25096.75,25111.75,LIMIT,2025-10-02 17:42:48.900,212,4,2,STOP,1970-01-01 00:00:00.000,-110.7,25094.25,25076.5,ABOVE_OR,NORMAL,2879.300000000004,1,3105.7000000000044,3216.400000000004,-110.69999999999982
2025-10-02,2025-10-02 17:44:59.800,2025-10-02 13:44:59.800,LONG,25098.0,25108.0,25093.0,LIMIT,2025-10-02 17:44:59.900,965,4,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,ABOVE_OR,NORMAL,3068.600000000004,0,3295.0000000000045,3295.0000000000045,0.0
2025-10-02,2025-10-02 17:46:19.600,2025-10-02 13:46:19.600,LONG,25095.5,25105.5,25090.5,MARKET,2025-10-02 17:46:20.600,113,16,4,TARGET,1970-01-01 00:00:00.000,179.3,25094.25,25076.5,ABOVE_OR,NORMAL,3247.900000000004,0,3474.3000000000047,3474.3000000000047,0.0
2025-10-02,2025-10-02 17:53:54.800,2025-10-02 13:53:54.800,LONG,25094.0,25104.0,25089.0,LIMIT,2025-10-02 17:53:55.600,118,4,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,INSIDE_OR,NORMAL,3437.2000000000044,0,3663.600000000005,3663.600000000005,0.0
2025-10-02,2025-10-02 17:55:36.700,2025-10-02 13:55:36.700,LONG,25083.5,25093.5,25078.5,LIMIT,2025-10-02 17:55:39.500,1066,27,2,STOP,1970-01-01 00:00:00.000,-110.7,25094.25,25076.5,INSIDE_OR,NORMAL,3326.5000000000045,1,3552.900000000005,3663.600000000005,-110.69999999999982
2025-10-02,2025-10-02 17:55:48.000,2025-10-02 13:55:48.000,SHORT,25088.25,25078.25,25093.25,LIMIT,2025-10-02 17:55:49.500,420,4,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,INSIDE_OR,NORMAL,3705.100000000005,0,3931.5000000000055,3931.5000000000055,0.0
2025-10-02,2025-10-02 17:57:26.000,2025-10-02 13:57:26.000,SHORT,25088.5,25078.5,25093.5,LIMIT,2025-10-02 17:57:29.900,115,5,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,INSIDE_OR,NORMAL,4462.300000000006,0,4688.700000000006,4688.700000000006,0.0
2025-10-02,2025-10-02 17:59:28.700,2025-10-02 13:59:28.700,SHORT,25087.75,25077.75,25092.75,MARKET,2025-10-02 17:59:29.700,106,-2,4,TARGET,1970-01-01 00:00:00.000,179.3,25094.25,25076.5,INSIDE_OR,NORMAL,4641.600000000006,0,4868.000000000006,4868.000000000006,0.0
2025-10-02,2025-10-02 18:00:56.500,2025-10-02 14:00:56.500,SHORT,25088.75,25078.75,25093.75,MARKET,2025-10-02 18:00:57.500,88,-33,3,TARGET,1970-01-01 00:00:00.000,184.3,25094.25,25076.5,INSIDE_OR,NORMAL,4825.900000000006,0,5052.300000000007,5052.300000000007,0.0
2025-10-02,2025-10-02 18:08:10.400,2025-10-02 14:08:10.400,SHORT,25090.0,25080.0,25095.0,MARKET,2025-10-02 18:08:11.400,92,-1,3,TARGET,1970-01-01 00:00:00.000,184.3,25094.25,25076.5,INSIDE_OR,NORMAL,5010.200000000006,0,5236.600000000007,5236.600000000007,0.0
2025-10-02,2025-10-02 18:14:15.900,2025-10-02 14:14:15.900,SHORT,25102.75,25092.75,25107.75,LIMIT,2025-10-02 18:14:19.000,75,-11,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,ABOVE_OR,NORMAL,5199.500000000006,0,5425.900000000007,5425.900000000007,0.0
2025-10-02,2025-10-02 18:15:44.000,2025-10-02 14:15:44.000,SHORT,25105.5,25095.5,25110.5,LIMIT,2025-10-02 18:15:45.000,66,0,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,ABOVE_OR,NORMAL,5388.800000000007,0,5615.200000000007,5615.200000000007,0.0
2025-10-02,2025-10-02 18:17:29.100,2025-10-02 14:17:29.100,LONG,25098.75,25108.75,25093.75,MARKET,2025-10-02 18:17:30.100,81,4,3,STOP,1970-01-01 00:00:00.000,-115.7,25094.25,25076.5,ABOVE_OR,NORMAL,5273.100000000007,1,5499.500000000007,5615.200000000007,-115.69999999999982
2025-10-02,2025-10-02 18:22:19.700,2025-10-02 14:22:19.700,SHORT,25110.5,25100.5,25115.5,MARKET,2025-10-02 18:22:20.700,73,-16,3,STOP,1970-01-01 00:00:00.000,-115.7,25094.25,25076.5,ABOVE_OR,NORMAL,5157.400000000007,2,5383.800000000008,5615.200000000007,-231.39999999999964
2025-10-02,2025-10-02 18:26:14.800,2025-10-02 14:26:14.800,SHORT,25112.5,25102.5,25117.5,LIMIT,2025-10-02 18:26:18.300,466,-11,2,STOP,1970-01-01 00:00:00.000,-110.7,25094.25,25076.5,ABOVE_OR,NORMAL,5046.700000000007,3,5273.100000000008,5615.200000000007,-342.09999999999945
2025-10-02,2025-10-02 18:27:54.500,2025-10-02 14:27:54.500,LONG,25106.25,25116.25,25101.25,MARKET,2025-10-02 18:27:55.500,1303,2,8,TARGET,1970-01-01 00:00:00.000,159.3,25094.25,25076.5,ABOVE_OR,NORMAL,5206.000000000007,0,5432.400000000008,5615.200000000007,-182.79999999999927
2025-10-02,2025-10-02 18:31:19.300,2025-10-02 14:31:19.300,LONG,25106.75,25116.75,25101.75,LIMIT,2025-10-02 18:31:19.900,65,4,2,TARGET,1970-01-01 00:00:00.000,189.3,25094.25,25076.5,ABOVE_OR,NORMAL,5395.300000000008,0,5621.700000000008,5621.700000000008,0.0
2025-10-02,2025-10-02 18:37:28.500,2025-10-02 14:37:28.500,LONG,25102.25,25112.25,25097.25,MARKET,2025-10-02 18:37:29.500,89,0,3,STOP,1970-01-01 00:00:00.000,-115.7,25094.25,25076.5,ABOVE_OR,NORMAL,5279.600000000008,1,5506.000000000008,5621.700000000008,-115.69999999999982
2025-10-02,2025-10-02 18:38:23.700,2025-10-02 14:38:23.700,SHORT,25102.0,25092.0,25107.0,MARKET,2025-10-02 18:38:24.700,59,-3,3,TARGET,1970-01-01 00:00:00.000,184.3,25094.25,25076.5,ABOVE_OR,NORMAL,5463.900000000008,0,5690.300000000008,5690.300000000008,0.0
