Instrument,Action,Quantity,Price,Time,ID,E/X,Position,Order ID,Name,Commission,Rate,Account display name,Connection,
MNQ JUN26,Sell,1,25399.75,4/13/2026 1:29:33 PM,12745a57cc4c484690379a0f0393afa1,Exit,-,4d6978b28a8340398af1b2f0fbabbcc0,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25402.75,4/13/2026 1:28:47 PM,4a9000f649d944e680b063a10c97e93a,Entry,1 L,e09550db45274b68927bd3e497287a2c,ABSORPTION_020421,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25404.75,4/13/2026 1:28:35 PM,3e59d6f472fe4e05b56ad3099fe771ab,Exit,-,b9c4ca1f175745889a7dec08569ed8ed,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25400.75,4/13/2026 1:26:49 PM,95568f437c6a4aa7bf9dc738caf1718a,Entry,1 S,de290b5c5434470fb8657a41f28cfa1f,BREAKOUT_020419,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25399.00,4/13/2026 1:25:28 PM,8e5c6584a0794b1cb495a94dbed96043,Exit,-,ed3e1eccfe0449c9b8d241cc7106c938,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25407.00,4/13/2026 1:23:58 PM,83cdf3e6fbd54ac5aaeed760bca24ba8,Entry,1 S,e470525710b944f9abb7d6ac1c48563b,BREAKOUT_020417,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25404.50,4/13/2026 1:21:12 PM,47d8024c7e7544909ff43aa9e5047bd6,Exit,-,ce1c6b06249e4e4dbc2a0ca324b170f3,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25407.50,4/13/2026 1:21:02 PM,7eca831b3f2e43b8895047e29e72d631,Entry,1 L,f489e80c4c824fa5b8b04d8e3cc57296,ABSORPTION_020415,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25407.75,4/13/2026 1:18:41 PM,8511fe4c801840b19343a6b6d7db3a27,Exit,-,0f8ca9d22340487393b7ca7c11a085c9,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25410.75,4/13/2026 1:18:33 PM,8c017eb8ea424dcc9287d86fe2999954,Entry,1 L,13b3679dea294494975b92bd01a47551,ABSORPTION_020413,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25410.75,4/13/2026 1:18:32 PM,83dc0fe9e6344bfbac4950ab5de3e151,Exit,-,15a76f3a1811409aab1cf32589fca85c,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25416.75,4/13/2026 1:15:53 PM,d8cbeb8553ad4fca946f811be9d8f542,Entry,1 S,15c865418ba14f98a7df876d5bf4636d,ABSORPTION_020410,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25412.50,4/13/2026 1:15:20 PM,c62329c1dcfd40bea3100ce77d18fb51,Exit,-,c3b2c1486b324bf7a64443c8f79d6184,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25415.50,4/13/2026 1:13:17 PM,404cf028215046ada89c94f0c0059574,Entry,1 L,50bba7d4fea044bc8544b5430bddac24,ABSORPTION_020408,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25416.25,4/13/2026 1:13:09 PM,ed8461fddfa64b84b736023c0dde64ac,Exit,-,9ea16d46d7a142a2947278c496c5cf73,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25422.25,4/13/2026 1:10:33 PM,f41721208ca3427cbee3316681bc6ca8,Entry,1 S,b316fcc780fe4bbdb832d4c0c3afcac7,ABSORPTION_020406,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25424.00,4/13/2026 1:10:28 PM,9065cf6e7d6344758e218ce698df49f5,Exit,-,2e02abee185b4427bca0e3118f176c7e,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25421.00,4/13/2026 1:08:17 PM,12efdcadaf5a48f3b81e353c8a2f934a,Entry,1 S,f8ace799755641f3af59e886416d7c47,ABSORPTION_020404,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25419.75,4/13/2026 1:08:16 PM,d29e4edff7a34bd8956c3bf81d30a02d,Exit,-,ff6bdd5d520346f18a51096768a32e63,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25415.75,4/13/2026 1:05:24 PM,525fa44ddedc4b56812cd12847d6bdbe,Entry,1 S,60141a134eea49afbd39f9735a902a0a,BREAKOUT_020401,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25417.75,4/13/2026 1:03:07 PM,b172a158d3f248a89f3581496eaba6cb,Exit,-,9891a51c49a54bf4822bb3490daa20fa,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25420.75,4/13/2026 1:02:56 PM,7ce568a615b04e418b5243806109464e,Entry,1 L,d20c6a94f310485ea5ed97ec6bd3d577,ABSORPTION_020359,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25415.75,4/13/2026 1:02:32 PM,d1c5b7e603dc4c9b80d90af45d2f2004,Exit,-,a42b43f758904df787254ca31f770950,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25412.75,4/13/2026 1:00:40 PM,08bf1c9bcb29427393ed513786d55db1,Entry,1 S,344c166e9f6348cab2247c4cc9e9a717,ABSORPTION_020357,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25411.50,4/13/2026 1:00:36 PM,a28584d04b9244f89cf1c5b2165f5fee,Exit,-,b3cc71d92e9845a6bbb3c9e578088d16,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25408.50,4/13/2026 12:56:58 PM,bd975eddd3ca4462abcae120bf956dc2,Entry,1 S,7c88ec585cbf41c085fcac5dca709bc5,ABSORPTION_020354,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25412.25,4/13/2026 12:55:53 PM,5a787d3c31134112beec25ba750688ae,Exit,-,224d68ac4ea64ea98705002a01be7da2,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25406.25,4/13/2026 12:54:39 PM,7cb7201d79924f0a823eed6e1613df1a,Entry,1 L,77341ae81fa94741b6757e522571446d,ABSORPTION_020352,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25410.50,4/13/2026 12:53:39 PM,67dac378d94343018246334e4c2259f0,Exit,-,ffc62d18fc7c4078a8edcc0a06d46c7e,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25407.25,4/13/2026 12:52:19 PM,d3e5d69e8a9f4e0eb4d58563e03cfc5b,Entry,1 S,0282fe7c90fc48989a1836d36babb386,ABSORPTION_020350,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25405.00,4/13/2026 12:50:20 PM,cde74181085841ddb35ee33f857bf516,Exit,-,60f4ac5f9e8048c4a05b19ca856d95c2,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25408.00,4/13/2026 12:50:10 PM,486a1af8709740488890d308455674b2,Entry,1 L,e06643d98e1644bbbbdd66bb8424e805,ABSORPTION_020348,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25411.50,4/13/2026 12:47:38 PM,884d188c6f0b4438a82313513e6c721c,Exit,-,f4f65a7136a0438e9a8c29805f26c86f,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25414.50,4/13/2026 12:47:30 PM,b40a97cdf5444de4a72c30f251be821f,Entry,1 L,c8966497240f419f9cc9f7cc3f49e863,ABSORPTION_020346,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25417.00,4/13/2026 12:45:12 PM,3e28deaf951b4c88bf06e5135c825a9b,Exit,-,66fb2e88b9054ed9b0213e44c723e3ed,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25420.00,4/13/2026 12:44:50 PM,d54f861db05644ceb97870e72888627c,Entry,1 L,92e213b51b4d46b2b06c8c30c70a06fa,ABSORPTION_020343,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25419.75,4/13/2026 12:44:48 PM,1126fe2c21b245c6a4e00c84b5fd2839,Exit,-,7994bab55c4a4099931b82a02acb8dc5,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25427.75,4/13/2026 12:39:17 PM,5cfc6e8e11fb42448ea3c9002456560e,Entry,1 S,0a6974685e5a4af4a7170c68eb3a802f,BREAKOUT_020339,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25420.50,4/13/2026 12:37:01 PM,74c57e1e130849e0911f54ab2a5e2051,Exit,-,7034e9db7b044876b9e67a3139a1ca80,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25423.50,4/13/2026 12:36:47 PM,c1c981ba4ef8440bbb0961828975af66,Entry,1 L,b44fdea599cc4323890f43192f0bb7d3,ABSORPTION_020336,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25427.00,4/13/2026 12:34:46 PM,5b386e144305485883c787274366e2a8,Exit,-,1cc75f0af32b43a4b03a1533d56a7a76,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25424.00,4/13/2026 12:34:32 PM,add38041cceb4e288aa8cf98d5076ce0,Entry,1 S,df63fa8e6e654901bc81003042522b5f,ABSORPTION_020334,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25428.50,4/13/2026 12:32:04 PM,c242d32adfc24c259f281f3dd38649c4,Exit,-,be9394fb94924ff99d79c78f36d1b5de,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25431.50,4/13/2026 12:32:01 PM,e0d4b24ac0d54457badb7517e0561653,Entry,1 L,58c1636003514b558fe9b7e8d406d496,ABSORPTION_020332,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25434.50,4/13/2026 12:30:37 PM,cd1bff62f9ce4df8b107d5363803218c,Exit,-,ad742fb0eb15474ebc6fca741bb427e3,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25428.50,4/13/2026 12:29:46 PM,b8faa3a81e704006a26d1ddb2095302c,Entry,1 L,3e6111c894664b63827e3b310d697b0a,ABSORPTION_020330,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25428.50,4/13/2026 12:27:44 PM,1b69c768c23f4065980700fc97b9566a,Exit,-,3be66a1e49c343d8b6217e853b445ea1,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25424.50,4/13/2026 12:27:27 PM,0010d1c5e6b24ae6b749b3d3cc27bc94,Entry,1 S,f4808e5ec60040fda0d703d4dce39a70,BREAKOUT_020328,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25426.75,4/13/2026 12:26:37 PM,506c8ab34c284c0b97eff879170afda8,Exit,-,99897a659894471794bafe04549020f3,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25420.75,4/13/2026 12:24:42 PM,f373ccd79a6e47d7ac93b9b8c677be66,Entry,1 L,cb788b5b3d584495807059e2c4e397f4,ABSORPTION_020326,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25421.75,4/13/2026 12:22:32 PM,e0a664a382a6408b90cb5552e8fcf557,Exit,-,f697cdcb336744f19aa19f5a13d587b0,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25425.00,4/13/2026 12:22:23 PM,7f82dd99c65840f585c04853db35d7fa,Entry,1 L,56076ae3f19a41159d197c570af3ceb4,ABSORPTION_020324,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25428.25,4/13/2026 12:20:03 PM,2f4b2e930f2541749d0e2e158cde14cc,Exit,-,3f1114d70a9748db9509571e3378d05a,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25431.25,4/13/2026 12:19:59 PM,a679c5b0b2bf4a14b21e9b68a8de3831,Entry,1 L,46501127826b48328ea3a3afb6e27588,ABSORPTION_020322,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25424.50,4/13/2026 12:18:36 PM,51bcf20c31f5407d992ad6da842cf39c,Exit,-,730ab3abd7be4a64b7f0662f3673b917,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25421.50,4/13/2026 12:18:03 PM,f233bcdc89524974967975c8dc4324b0,Entry,1 S,257a0e8538ef4a258f76f426a2348721,ABSORPTION_020320,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25420.25,4/13/2026 12:16:00 PM,c347d1d5752648e1b2060a7cb72b3e0b,Exit,-,fd3ce53c742a4889bf7b63567da56ff6,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25417.25,4/13/2026 12:15:42 PM,d2e46ff22fab49a6b297b8e74dc218b1,Entry,1 S,f2e341836b4249b1b2f4498857e72cc4,ABSORPTION_020317,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25416.50,4/13/2026 12:15:41 PM,66e09f35cda5458ea638a3800db41e15,Exit,-,0c9ff2f76ca94859bbd4b7abe4bbba21,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25408.50,4/13/2026 12:13:14 PM,dd822b57faa64d879b4f9be53ab210d4,Entry,1 L,fb66146ccd064af9b4fa0535d4878341,BREAKOUT_020315,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25415.00,4/13/2026 12:11:39 PM,b5dc261afa5e4a2aac72c2f2eb1bbc69,Exit,-,af1d44c92af949ca8de0a7909109e601,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25411.00,4/13/2026 12:11:34 PM,e6ea47ac56234f7ebb6fafa150b28175,Entry,1 S,737ce292b9304dbd9f285e219366bc48,BREAKOUT_020313,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25403.50,4/13/2026 12:09:42 PM,ef8dc503d92f45788424df8d0e91c57c,Exit,-,d7802d7c4627489fa40fffe8b1fadf3c,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25397.50,4/13/2026 12:09:14 PM,f448ebf0c2e642e198b220c4d54e500b,Entry,1 L,2c7d033277ea48269548f397c303df09,ABSORPTION_020311,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25406.75,4/13/2026 12:06:55 PM,7fa306c259b94a2f8111f9cedb21e042,Exit,-,9a9c1e2b50a441d3915a38327a463cd9,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25409.75,4/13/2026 12:06:52 PM,a78848178d9f4fe18c4788069f77a810,Entry,1 L,b44cbd855cc94b0183ba301d64a0589b,ABSORPTION_020309,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25419.00,4/13/2026 12:05:14 PM,e2c843831f4c4fe6a940d4935715fe8b,Exit,-,9613517ed6b84c1aa7f1ed4bbe43ebf4,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25416.00,4/13/2026 12:04:38 PM,79ca355d8b2e4a5fb76592a6b260b58b,Entry,1 S,19036fdafa7146b5a24d8ba068abde3e,ABSORPTION_020307,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25418.75,4/13/2026 12:02:25 PM,d96b168e780d4744bcd1dca4af31cd60,Exit,-,a1c51e6ecc2047eea1dd0646b8e392db,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25415.75,4/13/2026 12:02:16 PM,5f5d336d0af9487fb7232c0e0f2aaa5d,Entry,1 S,a0de5ac66f54417ca21c1dea8be57d65,ABSORPTION_020305,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25414.00,4/13/2026 12:00:37 PM,f438fc0f3abe420c84f98b5f02679afb,Exit,-,562ef9ef9b0a4769b6b90a58f1557220,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25418.00,4/13/2026 12:00:17 PM,3507e0ac0dcd4c8d9141ec467b34d6bd,Entry,1 L,d75dbf27538b44deb29aa0914014278d,BREAKOUT_020303,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25404.75,4/13/2026 11:58:32 AM,8ef67088bff34b2da4519140934672e0,Exit,-,9035086192534f408b93b399fbf7ed2a,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25401.75,4/13/2026 11:58:08 AM,8b22a6f7744e4750889d08dd3ba02967,Entry,1 S,3475364ee0534550bd65fcf2b45fcb6a,ABSORPTION_020301,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25389.50,4/13/2026 11:55:37 AM,b697d269a42340a4bf379f4097130809,Exit,-,f2f01fc2a4c24f26be55724c04dc1b31,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25392.50,4/13/2026 11:55:32 AM,d9aa0a59c7e04d0a924ac9a5bde46169,Entry,1 L,fcb16bc6e16e4719a2ebd342e0f3473c,ABSORPTION_020258,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25399.25,4/13/2026 11:53:49 AM,3fc708f7920e46809e2cf757bbd25d0c,Exit,-,26e01ff02df94a8791cf6584149ddf51,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25405.25,4/13/2026 11:53:39 AM,db886459ae0f49a3864028caae00c2a9,Entry,1 S,a35ebc4bca5b44228d37525d7532f2c9,ABSORPTION_020256,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25421.00,4/13/2026 11:51:39 AM,c33e75c4e427458780b22f71494d1746,Exit,-,46fc822655e644c0963da89ba988a9a0,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25415.00,4/13/2026 11:51:35 AM,dca2e9ab6ddd4213920c0f288f9ea46c,Entry,1 L,850982e9d60f41caa18a95c8d5d46f63,ABSORPTION_020254,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25407.75,4/13/2026 11:50:19 AM,bb385dbb3ae8441abd7a1d0efb788e39,Exit,-,d69f4bfac26b4704b0a509911fb4e2f2,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25404.75,4/13/2026 11:50:02 AM,5dd6ac5360cf44278744d0c3c9644367,Entry,1 S,05bb4e8034674b2d8cdfbfe83062b0d8,ABSORPTION_020252,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25399.25,4/13/2026 11:48:09 AM,cd2a8fed0faa463e8b9414b904944b6b,Exit,-,6d54884d64694379b4addeeae71c131d,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25402.25,4/13/2026 11:48:04 AM,a8a1fa8c5f1f4faba515bda28d45dd77,Entry,1 L,687ca60915d04e36a81c3abf7690c90b,ABSORPTION_020250,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25378.25,4/13/2026 11:46:47 AM,62c0dac54c454af68b0c2ac2f0ab03a3,Exit,-,9f8621dddbe146f69230c0e82ffaa1d3,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25384.25,4/13/2026 11:46:28 AM,dd2d782c3ce247cd9f7f0248b3a3913f,Entry,1 S,25a75763dd1549e99f1c44405ec362ef,ABSORPTION_020248,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25379.75,4/13/2026 11:45:01 AM,2ddbd5ee7edc44ce8cb1c343a556c72d,Exit,-,aecee8e3666f416d87275c5160678f0c,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25382.75,4/13/2026 11:44:26 AM,42beb2dcb6be4fc982066863e0841dfe,Entry,1 L,298674dd2d9a46539c5d53c48a387349,ABSORPTION_020246,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25351.75,4/13/2026 11:42:49 AM,94161485cf2f43cb81279e6e5223c980,Exit,-,f324adf03ce5447fb1134088fd7dbfd0,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25347.75,4/13/2026 11:42:38 AM,aacf7d69451a4ff1a2818196e59450f6,Entry,1 S,cf37f979c2da44b79b8b7fc924a38d11,BREAKOUT_020244,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25388.75,4/13/2026 11:40:50 AM,398e8d1a32ee4009a2cab8c14fe51241,Exit,-,bd44338f718e4ccc8cbde4832488644b,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25394.75,4/13/2026 11:40:46 AM,4cf12bf3dedd43ba8c13acead7ff6cba,Entry,1 S,4a899d2971a942d48e9bdeea8a62c6c0,ABSORPTION_020242,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25385.50,4/13/2026 11:38:51 AM,102de1e2b92a46b0b7d0611684cf75f5,Exit,-,44a0e81970424f2bb56e569af1272df2,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25388.50,4/13/2026 11:38:50 AM,f5ff6c6d69cb490197a82c24cc4975cb,Entry,1 L,92784368fb734b3fbf6211e87a6b5a05,ABSORPTION_020240,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25392.75,4/13/2026 11:36:45 AM,85e945a3022248dbbf5b786e1de45692,Exit,-,dc561a0c9683409298797f5a383ae62b,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25398.75,4/13/2026 11:36:31 AM,d51d64e229e4444caafbb56215e27447,Entry,1 S,df68cc7ff64b4b5790a51ba148bcf443,ABSORPTION_020238,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25379.75,4/13/2026 11:34:47 AM,57fed3325684461196e0c10a4db8431e,Exit,-,d1915e76b9324ad883d5b9798c031071,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25382.75,4/13/2026 11:34:41 AM,39e7315ee7354064834482cfb4f69b4d,Entry,1 L,6e420152ccd54ddeac5cb7244420aec3,ABSORPTION_020236,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25381.25,4/13/2026 11:33:18 AM,4dd61a32ff5a4bc38e01a96077ee00ff,Exit,-,c9c4e3ab2ccc447a96ada6f4158320ea,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25378.25,4/13/2026 11:33:07 AM,cd4a30aabb6f4b148bd67fd25ea9c595,Entry,1 S,05093194c67a43b1b306e2fd56ca4db5,ABSORPTION_020234,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25386.50,4/13/2026 11:31:43 AM,ebd2bc834c804aee93c585925df3d4d6,Exit,-,de441000b52b48c493f651fbf625a36b,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25392.50,4/13/2026 11:31:17 AM,ceb363c2b28a4224939a4dd3dbb4c70c,Entry,1 S,73a1a6616506478abb48ce1e5c3fb4bb,ABSORPTION_020232,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25396.50,4/13/2026 11:29:43 AM,54cfa077e3bb4521ad40bb224ba40009,Exit,-,9be69cd2693e4253a420e420962fcfce,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25393.50,4/13/2026 11:29:41 AM,96a8d6c9ca394322809f489a138e3aab,Entry,1 S,8f616e51f2be46c4b4c538d81abf9243,ABSORPTION_020230,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25357.50,4/13/2026 11:28:22 AM,c54328234d504467b03c283e8d69f6f3,Exit,-,9af34552a9c7457e95fb2c0a4572fac4,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25363.50,4/13/2026 11:28:19 AM,db3197b366c943c9a8705c13892a336f,Entry,1 S,e3539d394043458f8cdf4342bf15fd4d,ABSORPTION_020228,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25360.75,4/13/2026 11:27:42 AM,1f7739fd9c204387b8d2e303bf0cd209,Exit,-,9754c6b53eb74437bce5f4b2b6dc698d,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25357.75,4/13/2026 11:26:38 AM,abee136afc274b3ca0937d385eafc1e2,Entry,1 S,f2b018e3a6fd45e59be1e744a6c7baa0,ABSORPTION_020226,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25361.25,4/13/2026 11:25:05 AM,adf97aaa23524110bc2b641361843f56,Exit,-,26cdcacac3224fc08f2098aadec9fe45,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25355.25,4/13/2026 11:24:58 AM,77079d9d06e941e7a3513d27fb528db9,Entry,1 L,2b3753aca91c4949aefde3c4ef5ef657,ABSORPTION_020224,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25346.50,4/13/2026 11:23:36 AM,6ebf9bb575ee41a499f275782e197eca,Exit,-,26051ed22ae34a84ac482aef6d1a8483,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25340.50,4/13/2026 11:23:02 AM,abc1a7c707ca4859955cbfa575414b5d,Entry,1 L,e2eaa354d1c8431d8882808153a86c9f,ABSORPTION_020221,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25336.25,4/13/2026 11:21:13 AM,3afe35c3b81d44b3a9b768da6f746521,Exit,-,1f5f13bb189542d39a0364d51ec1a79d,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25333.25,4/13/2026 11:21:09 AM,2e3620ce82d94ddda09b4318729528db,Entry,1 S,d69d7d6e1fde4d9e93f3ba801199463c,ABSORPTION_020219,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25333.50,4/13/2026 11:20:02 AM,820b8ea1749b4362a5f0ee8a34089b85,Exit,-,e4192e16669b4fd3932db090cbd7c2c9,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25327.50,4/13/2026 11:19:56 AM,eab2e99ff651425fb47a2e0d1d5ffd2f,Entry,1 L,9166cedf6d974ffda794b43373bf9b72,ABSORPTION_020217,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25315.25,4/13/2026 11:18:18 AM,d0e4d3b68c5645f4944fe67f096f1de8,Exit,-,60bb713982bd4069a23e56b35f936277,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25321.25,4/13/2026 11:17:53 AM,59de5d95d23a40b0818a46fc29c6db0a,Entry,1 S,c922b607879c48e198f37026e316035d,ABSORPTION_020215,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25307.50,4/13/2026 11:15:43 AM,9467c294ad9d4283a6c8e5241b32ec74,Exit,-,59d2c4e6499e40eb90ba8ecf69cd2ebd,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25310.50,4/13/2026 11:15:28 AM,5d46f426b6de475abbf8430bf48716b3,Entry,1 L,1588ef15c3f14d42ac9433ae0ab4e8fc,ABSORPTION_020213,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25314.75,4/13/2026 11:13:37 AM,dba7d3ad1b5346b8a1061dceeb75f6fe,Exit,-,41d9e51ba0424cfe85dbd223ed09ecba,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25308.75,4/13/2026 11:13:19 AM,796cb38ca57b4b0bad51c00f2465389b,Entry,1 L,c3816ed7fff142c58bb0dacaf09c313d,ABSORPTION_020211,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25320.50,4/13/2026 11:11:34 AM,0a3f8e0495164d60864a16cb7f224c11,Exit,-,de335261a0c24b038598a4d131dabfbf,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25317.50,4/13/2026 11:11:22 AM,412d1437cc5c4655910c91d7e6117ead,Entry,1 S,7c3c4476688441448d844a926ed7719f,ABSORPTION_020209,$0.00,1,Playback101,Playback,
