interaction_id,entry_time,exit_time,side,pattern_id,pattern_name,entry_price,exit_price,stop_price,target_price,exit_reason,gross_ticks,net_ticks,net_usd
1758645189,2025-09-23 16:33:09.800,2025-09-23 16:33:16.608865,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24931.25,24934.75,24929.25,24935.25,TARGET,14.0,10.6,5.3
1758645238,2025-09-23 16:33:58.200,2025-09-23 16:34:11.393787,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24938.25,24935.75,24936.25,24942.25,STOP,-10.0,-13.4,-6.7
1758645291,2025-09-23 16:34:51.300,2025-09-23 16:35:02.659110,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24936.5,24934.0,24934.5,24940.5,STOP,-10.0,-13.4,-6.7
1758645338,2025-09-23 16:35:38.300,2025-09-23 16:35:40.395504,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24931.0,24928.5,24929.0,24935.0,STOP,-10.0,-13.4,-6.7
1758645379,2025-09-23 16:36:19.200,2025-09-23 16:36:20.697214,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24931.75,24929.25,24929.75,24935.75,STOP,-10.0,-13.4,-6.7
1758645412,2025-09-23 16:36:52.900,2025-09-23 16:37:01.166285,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24920.75,24924.25,24918.75,24924.75,TARGET,14.0,10.6,5.3
1758645451,2025-09-23 16:37:31.300,2025-09-23 16:37:40.157032,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24929.25,24932.75,24927.25,24933.25,TARGET,14.0,10.6,5.3
1758645496,2025-09-23 16:38:16.000,2025-09-23 16:38:31.417534,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24940.5,24938.0,24938.5,24944.5,STOP,-10.0,-13.4,-6.7
1758645548,2025-09-23 16:39:08.400,2025-09-23 16:39:15.878202,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24940.25,24937.75,24938.25,24944.25,STOP,-10.0,-13.4,-6.7
1758645586,2025-09-23 16:39:46.900,2025-09-23 16:40:01.407065,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24936.5,24940.0,24934.5,24940.5,TARGET,14.0,10.6,5.3
1758645631,2025-09-23 16:40:31.800,2025-09-23 16:40:35.680290,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24935.0,24932.5,24933.0,24939.0,STOP,-10.0,-13.4,-6.7
1758645684,2025-09-23 16:41:24.400,2025-09-23 16:42:20.258332,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24936.75,24934.25,24934.75,24940.75,STOP,-10.0,-13.4,-6.7
1758645792,2025-09-23 16:43:12.000,2025-09-23 16:43:20.923072,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24938.5,24936.0,24936.5,24942.5,STOP,-10.0,-13.4,-6.7
1758645834,2025-09-23 16:43:54.200,2025-09-23 16:44:03.582058,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24941.0,24938.5,24939.0,24945.0,STOP,-10.0,-13.4,-6.7
1758645903,2025-09-23 16:45:03.700,2025-09-23 16:45:24.101706,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24935.75,24939.25,24933.75,24939.75,TARGET,14.0,10.6,5.3
1758645959,2025-09-23 16:45:59.400,2025-09-23 16:46:11.147390,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24940.0,24937.5,24938.0,24944.0,STOP,-10.0,-13.4,-6.7
1758646003,2025-09-23 16:46:43.100,2025-09-23 16:47:06.435072,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24941.0,24944.5,24939.0,24945.0,TARGET,14.0,10.6,5.3
1758646436,2025-09-23 16:53:56.000,2025-09-23 16:55:00.085435,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24939.5,24937.0,24937.5,24943.5,STOP,-10.0,-13.4,-6.7
1758646539,2025-09-23 16:55:39.500,2025-09-23 16:56:00.496561,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24923.25,24920.75,24921.25,24927.25,STOP,-10.0,-13.4,-6.7
1758646598,2025-09-23 16:56:38.600,2025-09-23 16:57:21.368930,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24926.0,24929.5,24924.0,24930.0,TARGET,14.0,10.6,5.3
1758646711,2025-09-23 16:58:31.700,2025-09-23 17:00:27.350998,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24927.0,24924.5,24925.0,24931.0,STOP,-10.0,-13.4,-6.7
1758646869,2025-09-23 17:01:09.000,2025-09-23 17:01:20.134279,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24920.75,24918.25,24918.75,24924.75,STOP,-10.0,-13.4,-6.7
1758646912,2025-09-23 17:01:52.600,2025-09-23 17:02:14.529625,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24919.25,24916.75,24917.25,24923.25,STOP,-10.0,-13.4,-6.7
1758646967,2025-09-23 17:02:47.100,2025-09-23 17:03:03.038354,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24920.75,24918.25,24918.75,24924.75,STOP,-10.0,-13.4,-6.7
1758647025,2025-09-23 17:03:45.700,2025-09-23 17:03:55.268832,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24917.75,24915.25,24915.75,24921.75,STOP,-10.0,-13.4,-6.7
1758647078,2025-09-23 17:04:38.400,2025-09-23 17:05:02.333802,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24913.5,24917.0,24911.5,24917.5,TARGET,14.0,10.6,5.3
1758647147,2025-09-23 17:05:47.200,2025-09-23 17:06:17.760564,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24920.25,24923.75,24918.25,24924.25,TARGET,14.0,10.6,5.3
1758647221,2025-09-23 17:07:01.300,2025-09-23 17:07:38.959066,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24919.75,24917.25,24917.75,24923.75,STOP,-10.0,-13.4,-6.7
1758647296,2025-09-23 17:08:16.600,2025-09-23 17:08:26.041802,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24919.5,24917.0,24917.5,24923.5,STOP,-10.0,-13.4,-6.7
1758647355,2025-09-23 17:09:15.800,2025-09-23 17:09:22.458105,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24917.25,24920.75,24915.25,24921.25,TARGET,14.0,10.6,5.3
1758647397,2025-09-23 17:09:57.900,2025-09-23 17:10:07.850542,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24925.5,24923.0,24923.5,24929.5,STOP,-10.0,-13.4,-6.7
1758647439,2025-09-23 17:10:39.600,2025-09-23 17:10:56.080395,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24922.75,24920.25,24920.75,24926.75,STOP,-10.0,-13.4,-6.7
1758647490,2025-09-23 17:11:30.700,2025-09-23 17:11:53.413802,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24916.5,24914.0,24914.5,24920.5,STOP,-10.0,-13.4,-6.7
1758647580,2025-09-23 17:13:00.400,2025-09-23 17:13:09.699867,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24917.0,24914.5,24915.0,24921.0,STOP,-10.0,-13.4,-6.7
1758647628,2025-09-23 17:13:48.900,2025-09-23 17:14:09.238832,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24915.75,24913.25,24913.75,24919.75,STOP,-10.0,-13.4,-6.7
1758647688,2025-09-23 17:14:48.600,2025-09-23 17:15:04.983126,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24911.25,24908.75,24909.25,24915.25,STOP,-10.0,-13.4,-6.7
1758647735,2025-09-23 17:15:35.100,2025-09-23 17:16:46.584063,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24910.0,24907.5,24908.0,24914.0,STOP,-10.0,-13.4,-6.7
1758647850,2025-09-23 17:17:30.300,2025-09-23 17:18:08.336747,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24910.25,24907.75,24908.25,24914.25,STOP,-10.0,-13.4,-6.7
1758647946,2025-09-23 17:19:06.700,2025-09-23 17:19:56.299587,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24904.0,24901.5,24902.0,24908.0,STOP,-10.0,-13.4,-6.7
1758648039,2025-09-23 17:20:39.200,2025-09-23 17:20:54.590804,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24897.5,24895.0,24895.5,24901.5,STOP,-10.0,-13.4,-6.7
1758648112,2025-09-23 17:21:52.000,2025-09-23 17:22:15.889780,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24899.0,24902.5,24897.0,24903.0,TARGET,14.0,10.6,5.3
1758648177,2025-09-23 17:22:57.900,2025-09-23 17:23:02.832149,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24904.0,24907.5,24902.0,24908.0,TARGET,14.0,10.6,5.3
1758648222,2025-09-23 17:23:42.100,2025-09-23 17:24:00.437047,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24904.5,24908.0,24902.5,24908.5,TARGET,14.0,10.6,5.3
1758648275,2025-09-23 17:24:35.800,2025-09-23 17:25:31.643325,LONG,5,P5_BID_FLIP_BELOW_NVOL_MIDDAY,24899.5,24897.0,24897.5,24903.5,STOP,-10.0,-13.4,-6.7
