Instrument,Action,Quantity,Price,Time,ID,E/X,Position,Order ID,Name,Commission,Rate,Account display name,Connection,
MNQ JUN26,Sell,1,25319.00,4/13/2026 10:08:06 AM,ea337437c5a2414f9af2f2766df6dafd,Exit,-,3afdb07a91de456c99fd73cb9b1d6cfc,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25324.00,4/13/2026 10:08:03 AM,4b7fd33c1f63422db5821a8bdfa24647,Entry,1 L,d942485147e846a684f5ff9c8165d051,ABSORPTION_164513,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25338.50,4/13/2026 9:57:28 AM,297d5cea0244486481676c01ada49798,Exit,-,cf3161ae3d7043eca5cd7376bfef8b72,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25330.50,4/13/2026 9:56:55 AM,7177451357f744dcb8f673bcce887616,Entry,1 L,211f69fd968842fbaa596f4b3da20782,ABSORPTION_164506,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25322.00,4/13/2026 9:52:21 AM,f918d8a47f6c43ceba0bc797c9397bd5,Exit,-,754c8adc4c2b4c1082c2844ffd91e525,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25314.00,4/13/2026 9:52:10 AM,accc199cf1e54dcfbb5bd609eeec42f0,Entry,1 L,a0bac67129994142ae999fc028bf2c83,ABSORPTION_164503,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25308.00,4/13/2026 9:47:30 AM,92aa4ac23b8a4f39ae7f52ac7c4fd248,Exit,-,b6ad4eebc9dd4e16a5c622f41b647179,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25313.00,4/13/2026 9:46:44 AM,b4c81395324c4057b85c0b247c8bf79c,Entry,1 L,a5dd8e851ab04e68b48656f1167a32a0,ABSORPTION_164459,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25300.25,4/13/2026 9:43:01 AM,25dae2c243984bba97e82a0d8ca0b953,Exit,-,3f0ad61370e74f83abffc93497510290,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25292.25,4/13/2026 9:41:15 AM,b02f746cc21747ce815f2565e2db53b5,Entry,1 L,f4855f3b44e74befb61dd9931e761616,ABSORPTION_164456,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25295.75,4/13/2026 9:35:42 AM,7d92b65ae18c439bb93f132683fb9884,Exit,-,3121ace3831c4b608415e85dd58ae73c,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25300.75,4/13/2026 9:35:29 AM,571165b10aa64853a0ab16a46ac15695,Entry,1 L,820f84a25fd541f5911ee846104ebeab,ABSORPTION_164452,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25288.50,4/13/2026 9:30:41 AM,738aba938a78447bb4beaef7d80b6c8c,Exit,-,3c37772bb7a7457c8324e688267ae8ea,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25293.75,4/13/2026 9:30:28 AM,5a5bca70064749cea44d077d1e937a39,Entry,1 L,5a4b8cfbe6a84b6a9be6038c78d2ea07,ABSORPTION_164449,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25313.50,4/13/2026 9:07:51 AM,9f049415a471488ba2a540526eb5083f,Exit,-,24d31e84e0e04da9ac0f94bc390f5b0d,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25318.50,4/13/2026 9:07:46 AM,985236911ec84d55950efb16e6fe4d2d,Entry,1 L,c5c696bc22a142f6a59b3c28811d0751,ABSORPTION_164433,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25200.25,4/13/2026 8:44:03 AM,bf816a0dca5b447098dd0e6b7ce85a3e,Exit,-,8b2dc0d82a3b4761ac56301f508a95a3,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25205.25,4/13/2026 8:43:40 AM,2a8b6100887742ada84b41334cc3a56d,Entry,1 L,91708e2574d44116a2c269a1eb8f8914,ABSORPTION_164411,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25194.25,4/13/2026 8:40:01 AM,736595f24aa94b919c82adb114cf2cf3,Exit,-,8ec9bb845f834f1cb70bab921793da75,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25199.25,4/13/2026 8:39:44 AM,1aaf5be910084e39a0d5006dceca1b3b,Entry,1 L,6cfea1ff73824e7e89b4dfd432817b7c,ABSORPTION_164408,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25219.00,4/13/2026 8:30:01 AM,4febed411c9945f8b927189c329e1b72,Exit,-,abd1a385ca8e4dd284f3ac0fac06d290,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25211.00,4/13/2026 8:29:15 AM,4d50003fe3d54acc8e5a11c0569e7d6d,Entry,1 L,a8e5a85687d04ae48053c61b75093ab6,ABSORPTION_164358,$0.00,1,Playback101,Playback,

