NinjaScript File,Error,Code,Line,Column,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Price' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Price',CS0229,914,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength',CS0229,915,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta',CS0229,915,42,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.TotalVolume' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.TotalVolume',CS0229,939,20,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutVolumeSpike' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutVolumeSpike',CS0229,939,47,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta',CS0229,940,20,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type',CS0229,957,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction',CS0229,958,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Price' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Price',CS0229,959,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength',CS0229,960,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta',CS0229,960,42,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type',CS0229,977,15,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionTarget' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionTarget',CS0229,979,14,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionStop' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionStop',CS0229,980,12,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMaxHold' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMaxHold',CS0229,981,15,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type',CS0229,983,20,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutTarget' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutTarget',CS0229,985,14,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutStop' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutStop',CS0229,986,12,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutMaxHold' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutMaxHold',CS0229,987,15,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrailingStops' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrailingStops',CS0229,994,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.TrailingStopDistance' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.TrailingStopDistance',CS0229,997,47,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentSignalType' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentSignalType',CS0229,1006,4,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type',CS0229,1006,31,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.entryTime' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.entryTime',CS0229,1007,4,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastSignalTime' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastSignalTime',CS0229,1008,4,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type',CS0229,1010,30,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrendFilter' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrendFilter',CS0229,1014,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast',CS0229,1016,48,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow',CS0229,1016,61,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction',CS0229,1019,15,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Contracts' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Contracts',CS0229,1021,15,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type',CS0229,1023,26,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Price' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Price',CS0229,1023,39,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength',CS0229,1023,53,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Contracts' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Contracts',CS0229,1027,16,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type',CS0229,1029,26,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Price' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Price',CS0229,1029,39,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength',CS0229,1029,53,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.tradeTimestamps' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.tradeTimestamps',CS0229,1032,4,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentSignalType' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentSignalType',CS0229,1040,18,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMaxHold' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMaxHold',CS0229,1040,54,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutMaxHold' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutMaxHold',CS0229,1040,74,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.entryTime' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.entryTime',CS0229,1041,44,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.tradeTimestamps' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.tradeTimestamps',CS0229,1059,4,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.tradeTimestamps' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.tradeTimestamps',CS0229,1061,27,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.MaxTradesPerHour' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.MaxTradesPerHour',CS0229,1063,25,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.MaxTradesPerHour' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.MaxTradesPerHour',CS0229,1066,34,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastSignalTime' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastSignalTime',CS0229,1089,34,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastResetDate' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastResetDate',CS0229,1100,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.todayPnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.todayPnL',CS0229,1100,46,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.last5DaysPnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.last5DaysPnL',CS0229,1102,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.todayPnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.todayPnL',CS0229,1102,22,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.last5DaysPnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.last5DaysPnL',CS0229,1103,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.last5DaysPnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.last5DaysPnL',CS0229,1104,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.todayPnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.todayPnL',CS0229,1107,4,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastResetDate' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastResetDate',CS0229,1108,4,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.weeklyLimitHit' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.weeklyLimitHit',CS0229,1109,4,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.tradeTimestamps' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.tradeTimestamps',CS0229,1110,4,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.cumulativePnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.cumulativePnL',CS0229,1113,51,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.last5DaysPnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.last5DaysPnL',CS0229,1115,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.last5DaysPnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.last5DaysPnL',CS0229,1117,24,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.WeeklyLossLimit' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.WeeklyLossLimit',CS0229,1120,23,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.weeklyLimitHit' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.weeklyLimitHit',CS0229,1122,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.cumulativePnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.cumulativePnL',CS0229,1127,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.HardLossLimit' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.HardLossLimit',CS0229,1127,26,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.hardLimitHit' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.hardLimitHit',CS0229,1129,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.todayPnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.todayPnL',CS0229,1153,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.cumulativePnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.cumulativePnL',CS0229,1154,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.todayPnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.todayPnL',CS0229,1157,27,
CGScalpingStrategyNT8Native_v4_1_ShortGate.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.cumulativePnL' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.cumulativePnL',CS0229,1157,37,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BarIntervalMinutes' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BarIntervalMinutes',CS0229,244,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Contracts' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Contracts',CS0229,247,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionTarget' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionTarget',CS0229,250,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionStop' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionStop',CS0229,251,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMaxHold' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMaxHold',CS0229,252,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMinAggressor' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMinAggressor',CS0229,253,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionRatio' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionRatio',CS0229,254,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutTarget' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutTarget',CS0229,257,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutStop' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutStop',CS0229,258,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutMaxHold' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutMaxHold',CS0229,259,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutVolumeSpike' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BreakoutVolumeSpike',CS0229,260,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrendFilter' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrendFilter',CS0229,263,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.FastEMA' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.FastEMA',CS0229,264,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.SlowEMA' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.SlowEMA',CS0229,265,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.DisableShorts' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.DisableShorts',CS0229,266,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OnlyWithTrend' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OnlyWithTrend',CS0229,267,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.RTHOnly' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.RTHOnly',CS0229,268,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrailingStops' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrailingStops',CS0229,269,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.TrailingStopTrigger' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.TrailingStopTrigger',CS0229,270,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.TrailingStopDistance' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.TrailingStopDistance',CS0229,271,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseShortGate' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseShortGate',CS0229,274,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMaxFails' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMaxFails',CS0229,275,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMinEMASeparation' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMinEMASeparation',CS0229,276,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.MaxTradesPerHour' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.MaxTradesPerHour',CS0229,279,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.WeeklyLossLimit' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.WeeklyLossLimit',CS0229,280,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.HardLossLimit' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.HardLossLimit',CS0229,281,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BarIntervalMinutes' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BarIntervalMinutes',CS0229,286,42,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,291,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.OrderFlowBar()' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.OrderFlowBar()',CS0121,291,22,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.Timestamp' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.Timestamp',CS0229,291,37,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast',CS0229,294,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.FastEMA' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.FastEMA',CS0229,294,30,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow',CS0229,295,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.SlowEMA' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.SlowEMA',CS0229,295,30,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMaxFails' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMaxFails',CS0229,302,41,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMinEMASeparation' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMinEMASeparation',CS0229,303,42,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseShortGate' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseShortGate',CS0229,304,37,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BarIntervalMinutes' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BarIntervalMinutes',CS0229,307,44,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.FastEMA' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.FastEMA',CS0229,322,38,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.SlowEMA' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.SlowEMA',CS0229,322,54,
